ID,Cidade,Area,Quartos,Banheiros,Vagas Garagem,Andar,Animal,Mobiliado,Condominio,Aluguel,IPTU,Seguro Incendio,Total
1071,True,252.0,4,6,3,19,True,False,1700.0,12000.0,650.0,153.0,14500.0
1072,True,86.0,2,1,1,12,True,False,1000.0,3007.0,84.0,39.0,4130.0
1073,True,48.0,2,1,0,2,True,False,90.0,1191.0,90.0,16.0,1387.0
1074,False,300.0,4,5,3,9,True,False,1650.0,9500.0,459.0,121.0,11730.0
1075,True,130.0,3,2,1,13,True,False,1600.0,2900.0,200.0,37.0,4737.0
1076,True,36.0,1,1,0,1,True,False,355.0,1800.0,0.0,23.0,2178.0
1077,False,220.0,3,1,4,0,False,False,0.0,2800.0,334.0,43.0,3177.0
1078,True,96.0,2,2,2,5,True,False,1200.0,1600.0,400.0,21.0,3221.0
1079,True,280.0,3,3,5,0,True,False,0.0,3500.0,2.0,53.0,3555.0
1080,True,70.0,1,1,1,0,True,False,0.0,1170.0,44.0,18.0,1232.0
1081,True,102.0,2,2,1,1,True,False,430.0,1700.0,126.0,22.0,2278.0
1082,True,70.0,2,1,0,6,True,False,480.0,1800.0,0.0,23.0,2303.0
1083,True,35.0,1,1,0,18,True,False,250.0,1850.0,0.0,24.0,2124.0
1084,True,60.0,2,2,1,5,True,False,700.0,1465.0,100.0,19.0,2284.0
1085,True,500.0,2,2,1,0,True,False,129.0,2260.0,0.0,34.0,2423.0
1086,True,238.0,4,5,3,1,False,False,2500.0,15000.0,375.0,58.0,17930.0
1087,True,127.0,3,2,2,1,True,False,0.0,5000.0,250.0,76.0,5326.0
1088,True,298.0,4,4,3,6,True,False,3356.0,9000.0,1190.0,115.0,13660.0
1089,True,75.0,3,1,1,9,True,False,950.0,2951.0,233.0,12.0,4146.0
1090,False,105.0,2,2,2,11,True,False,1175.0,3800.0,258.0,49.0,5282.0
1091,True,279.0,5,5,6,3,True,True,900.0,4740.0,834.0,61.0,6535.0
1092,True,100.0,1,2,1,13,False,False,1520.0,6000.0,348.0,77.0,7945.0
1093,True,100.0,3,2,1,12,True,False,700.0,1946.0,0.0,7.0,2653.0
1094,True,120.0,4,2,2,0,False,False,0.0,4500.0,89.0,68.0,4657.0
1095,True,98.0,3,2,1,7,True,True,850.0,3318.0,0.0,27.0,4195.0
1096,False,550.0,5,6,8,0,True,False,0.0,10600.0,578.0,160.0,11340.0
1097,True,100.0,3,2,6,0,True,False,0.0,7500.0,1000.0,113.0,8613.0
1098,False,55.0,1,1,0,5,False,False,630.0,950.0,80.0,13.0,1673.0
1099,True,58.0,2,2,1,1,True,False,934.0,2588.0,76.0,10.0,3608.0
1100,True,180.0,3,3,1,6,False,False,1650.0,7500.0,850.0,96.0,10100.0
1101,True,22.0,1,1,0,25,True,False,385.0,2100.0,40.0,27.0,2552.0
1102,False,82.0,3,2,1,1,True,False,650.0,1200.0,100.0,16.0,1966.0
1103,False,194.0,3,2,3,0,True,False,0.0,3500.0,75.0,53.0,3628.0
1104,True,70.0,3,2,1,1,True,False,840.0,2300.0,30.0,30.0,3200.0
1105,True,67.0,2,2,2,4,True,True,883.0,4675.0,256.0,60.0,5874.0
1106,True,100.0,3,2,2,6,False,False,1200.0,2000.0,0.0,26.0,3226.0
1107,True,60.0,2,2,1,8,True,False,640.0,1650.0,0.0,21.0,2311.0
1108,True,62.0,2,2,1,5,True,False,510.0,2500.0,158.0,32.0,3200.0
1109,True,44.0,1,1,0,4,True,True,450.0,2500.0,30.0,32.0,3012.0
1110,True,66.0,2,2,1,15,False,False,862.0,2748.0,31.0,35.0,3676.0
1111,True,86.0,2,1,1,1,True,False,960.0,2372.0,0.0,10.0,3342.0
1112,True,300.0,3,4,0,0,True,True,0.0,10000.0,2000.0,151.0,12150.0
1113,False,60.0,2,1,1,7,True,False,486.0,900.0,74.0,12.0,1472.0
1114,False,65.0,2,1,1,7,True,False,550.0,1100.0,100.0,14.0,1764.0
1115,True,46.0,1,1,1,5,True,True,770.0,1600.0,4.0,21.0,2395.0
1116,True,70.0,2,2,1,13,True,False,849.0,4400.0,150.0,56.0,5455.0
1117,True,110.0,2,2,0,13,True,False,664.0,2690.0,0.0,35.0,3389.0
1118,True,20.0,1,1,0,3,False,True,300.0,600.0,40.0,8.0,948.0
1119,True,200.0,3,3,3,3,True,False,3162.0,4790.0,876.0,61.0,8889.0
1120,True,150.0,3,3,2,10,True,False,1570.0,4000.0,515.0,51.0,6136.0
1121,True,120.0,3,1,0,0,True,False,0.0,2200.0,0.0,34.0,2234.0
1122,True,176.0,3,4,3,20,False,False,2004.0,9500.0,584.0,121.0,12210.0
1123,False,40.0,1,1,1,2,False,False,1300.0,1000.0,0.0,13.0,2313.0
1124,True,350.0,3,6,4,28,True,True,2100.0,12000.0,1417.0,153.0,15670.0
1125,True,65.0,2,2,1,3,True,False,870.0,1613.0,0.0,6.0,2489.0
1126,True,35.0,1,1,1,4,True,True,510.0,1850.0,0.0,24.0,2384.0
1127,False,88.0,1,1,2,0,True,False,678.0,2200.0,24.0,28.0,2930.0
1128,True,106.0,2,2,2,1,False,True,1170.0,10600.0,334.0,135.0,12240.0
1129,True,220.0,4,4,1,19,True,False,1800.0,4000.0,650.0,51.0,6501.0
1130,True,40.0,1,1,0,2,True,False,250.0,1020.0,70.0,13.0,1353.0
1131,False,70.0,3,1,1,1,True,False,600.0,1500.0,17.0,20.0,2137.0
1132,True,227.0,4,4,3,7,False,True,2000.0,15000.0,750.0,191.0,17940.0
1133,True,208.0,3,3,2,2,True,True,2354.0,7000.0,552.0,89.0,9995.0
1134,True,238.0,4,3,1,7,True,False,2515.0,5000.0,575.0,64.0,8154.0
1135,True,161.0,3,3,3,17,True,False,2700.0,10000.0,667.0,127.0,13490.0
1136,True,85.0,3,2,2,3,True,False,1050.0,2350.0,217.0,30.0,3647.0
1137,True,192.0,2,3,1,1,True,True,2300.0,12000.0,446.0,153.0,14900.0
1138,False,71.0,2,1,1,3,True,False,670.0,1130.0,114.0,15.0,1929.0
1139,True,55.0,1,1,0,13,True,False,400.0,1300.0,0.0,17.0,1717.0
1140,False,219.0,4,5,2,4,True,True,1954.0,3800.0,472.0,49.0,6275.0
1141,True,200.0,2,2,1,0,True,False,0.0,2300.0,92.0,35.0,2427.0
1142,True,50.0,1,1,0,0,False,False,0.0,1266.0,57.0,4.0,1327.0
1143,True,90.0,2,1,0,0,True,False,0.0,2800.0,170.0,43.0,3013.0
1144,True,45.0,1,1,1,1,False,True,3000.0,5520.0,0.0,70.0,8590.0
1145,True,120.0,2,2,1,3,False,True,782.0,3300.0,0.0,42.0,4124.0
1146,True,170.0,3,2,1,5,True,False,2215.0,4500.0,293.0,58.0,7066.0
1147,True,400.0,4,3,4,0,True,False,0.0,3760.0,2084.0,57.0,5901.0
1148,True,42.0,1,1,1,3,True,False,450.0,2700.0,52.0,35.0,3237.0
1149,True,31.0,1,1,1,3,False,True,2000.0,1990.0,125.0,26.0,4141.0
1150,True,350.0,3,5,3,0,True,False,0.0,4500.0,17.0,68.0,4585.0
1151,True,62.0,1,1,0,4,True,True,670.0,2300.0,0.0,30.0,3000.0
1152,True,83.0,2,3,2,8,True,False,1555.0,3200.0,735.0,41.0,5531.0
1153,True,35.0,1,1,0,1,False,False,250.0,1305.0,0.0,17.0,1572.0
1154,True,147.0,3,2,2,4,True,False,1313.0,3600.0,414.0,46.0,5373.0
1155,True,208.0,4,4,3,5,True,False,3600.0,12000.0,1084.0,153.0,16840.0
1156,True,30.0,1,1,0,0,True,False,0.0,750.0,59.0,12.0,821.0
1157,True,97.0,2,2,2,3,True,False,1400.0,2200.0,42.0,28.0,3670.0
1158,True,30.0,1,1,0,0,False,False,0.0,920.0,0.0,14.0,934.0
1159,True,104.0,3,2,2,8,True,False,1300.0,3300.0,289.0,42.0,4931.0
1160,True,230.0,4,3,3,0,True,False,2270.0,8200.0,1060.0,124.0,11650.0
1161,True,20.0,1,1,0,4,False,True,150.0,3142.0,67.0,40.0,3399.0
1162,True,298.0,4,4,1,0,True,False,0.0,3000.0,0.0,46.0,3046.0
1163,True,127.0,2,1,2,0,True,False,0.0,2250.0,247.0,34.0,2531.0
1164,False,60.0,3,2,1,3,True,False,452.0,800.0,50.0,11.0,1313.0
1165,True,54.0,2,2,1,11,True,False,954.0,2800.0,190.0,36.0,3980.0
1166,False,262.0,3,4,4,0,True,False,1953.0,9500.0,745.0,143.0,12340.0
1167,True,19.0,1,1,0,0,False,False,0.0,1200.0,0.0,16.0,1216.0
1168,True,55.0,2,1,1,1,True,True,300.0,2200.0,84.0,28.0,2612.0
1169,True,120.0,2,1,1,0,False,False,0.0,1300.0,50.0,20.0,1370.0
1170,True,88.0,3,4,2,5,True,False,486.0,3900.0,305.0,50.0,4741.0
1171,True,136.0,3,2,2,9,False,False,1650.0,6818.0,332.0,87.0,8887.0
1172,True,130.0,3,1,1,0,True,False,0.0,2000.0,0.0,31.0,2031.0
1173,False,48.0,1,1,1,1,False,False,450.0,550.0,42.0,7.0,1049.0
1174,True,53.0,3,2,1,13,False,False,420.0,2000.0,67.0,26.0,2513.0
1175,True,320.0,4,5,5,0,True,False,0.0,10870.0,1417.0,164.0,12450.0
1176,False,52.0,1,1,1,8,False,True,1000.0,2300.0,50.0,30.0,3380.0
1177,True,20.0,1,1,0,0,True,True,602.0,1800.0,130.0,23.0,2555.0
1178,True,75.0,2,1,3,5,False,False,700.0,2500.0,250.0,32.0,3482.0
1179,True,90.0,3,1,0,0,False,False,270.0,2200.0,225.0,34.0,2729.0
1180,True,95.0,2,2,1,0,True,False,0.0,2400.0,180.0,37.0,2617.0
1181,True,70.0,1,1,1,0,False,False,0.0,1100.0,0.0,17.0,1117.0
1182,True,25.0,1,1,0,9,True,True,160.0,1820.0,0.0,24.0,2004.0
1183,True,230.0,3,4,2,3,True,False,2000.0,4800.0,292.0,61.0,7153.0
1184,True,89.0,3,2,2,15,False,False,935.0,5418.0,0.0,20.0,6373.0
1185,True,129.0,2,2,1,6,True,True,1507.0,13000.0,308.0,165.0,14980.0
1186,True,42.0,1,1,1,0,True,True,675.0,3600.0,82.0,46.0,4403.0
1187,True,255.0,4,4,3,13,True,True,0.0,11900.0,0.0,151.0,12050.0
1188,True,192.0,3,4,2,13,True,False,1600.0,8500.0,0.0,108.0,10210.0
1189,True,99.0,2,1,1,6,False,False,1300.0,4300.0,125.0,55.0,5780.0
1190,True,50.0,2,1,1,1,True,False,400.0,1050.0,0.0,8.0,1458.0
1191,False,48.0,1,2,0,2,True,True,704.0,1234.0,46.0,16.0,2000.0
1192,True,99.0,2,1,1,0,True,False,0.0,3650.0,230.0,55.0,3935.0
1193,True,33.0,1,1,1,7,False,False,560.0,1219.0,0.0,8.0,1787.0
1194,True,93.0,3,2,2,25,False,True,650.0,3500.0,125.0,45.0,4320.0
1195,True,49.0,1,1,1,10,True,False,480.0,3500.0,42.0,45.0,4067.0
1196,True,50.0,1,1,0,9,False,True,850.0,2480.0,20.0,32.0,3382.0
1197,True,100.0,3,3,1,0,True,False,0.0,2400.0,0.0,37.0,2437.0
1198,True,110.0,2,1,1,10,False,False,705.0,1800.0,0.0,23.0,2528.0
1199,True,800.0,4,7,8,0,True,False,0.0,12000.0,1667.0,181.0,13850.0
1200,True,210.0,4,5,2,1,True,True,3800.0,8500.0,0.0,108.0,12410.0
1201,True,80.0,3,1,0,0,False,False,185.0,2100.0,0.0,27.0,2312.0
1202,True,196.0,2,3,3,8,True,False,3210.0,5500.0,73.0,70.0,8853.0
1203,True,160.0,1,4,2,2,False,False,1000.0,3500.0,10.0,45.0,4555.0
1204,True,250.0,5,3,6,0,True,False,0.0,15000.0,2704.0,226.0,17930.0
1205,True,160.0,4,4,3,2,True,False,2500.0,11000.0,0.0,140.0,13640.0
1206,True,189.0,4,3,2,5,False,True,2300.0,6500.0,584.0,83.0,9467.0
1207,True,93.0,2,1,1,11,True,False,760.0,3200.0,0.0,41.0,4001.0
1208,True,500.0,4,6,6,0,True,False,0.0,5930.0,2084.0,90.0,8104.0
1209,False,57.0,2,1,1,3,False,False,343.0,850.0,67.0,11.0,1271.0
1210,False,76.0,3,1,1,8,False,False,484.0,1100.0,63.0,14.0,1661.0
1211,True,240.0,4,5,5,9,True,True,3442.0,9900.0,1529.0,126.0,15000.0
1212,True,240.0,3,4,3,1,True,True,5100.0,11000.0,1834.0,140.0,18070.0
1213,True,400.0,3,5,4,11,True,False,3800.0,3800.0,1250.0,49.0,8899.0
1214,True,68.0,3,1,1,1,True,False,560.0,1460.0,115.0,19.0,2154.0
1215,True,80.0,2,2,1,7,True,False,831.0,3800.0,9.0,49.0,4689.0
1216,True,205.0,4,4,2,14,True,False,3050.0,10800.0,517.0,137.0,14500.0
1217,True,250.0,3,3,1,9,True,False,2000.0,6500.0,292.0,83.0,8875.0
1218,True,120.0,2,3,2,10,True,True,1500.0,9000.0,542.0,115.0,11160.0
1219,True,68.0,2,1,1,9,True,False,0.0,1850.0,0.0,24.0,1874.0
1220,True,65.0,2,1,1,3,True,False,315.0,1400.0,47.0,18.0,1780.0
1221,True,720.0,4,5,5,17,True,False,6471.0,6500.0,3520.0,83.0,16570.0
1222,True,40.0,1,1,0,1,False,False,150.0,1047.0,0.0,14.0,1211.0
1223,True,75.0,2,1,0,5,True,True,1310.0,1283.0,0.0,17.0,2610.0
1224,True,150.0,2,2,2,0,True,False,0.0,2640.0,0.0,40.0,2680.0
1225,True,34.0,1,1,0,11,False,False,370.0,2800.0,74.0,36.0,3280.0
1226,False,135.0,3,2,2,0,True,False,0.0,1700.0,25.0,26.0,1751.0
1227,True,36.0,1,1,0,3,False,False,500.0,1900.0,77.0,25.0,2502.0
1228,True,60.0,2,1,1,1,True,False,670.0,2058.0,0.0,9.0,2737.0
1229,True,280.0,3,3,8,0,True,False,0.0,13000.0,4234.0,196.0,17430.0
1230,True,156.0,3,3,3,20,True,False,1600.0,4900.0,917.0,63.0,7480.0
1231,True,60.0,1,1,1,7,True,False,1300.0,3070.0,217.0,39.0,4626.0
1232,False,60.0,2,1,1,1,False,True,385.0,2848.0,64.0,37.0,3334.0
1233,True,150.0,4,2,1,0,True,False,0.0,3900.0,0.0,59.0,3959.0
1234,True,120.0,3,2,2,1,True,False,2450.0,4636.0,875.0,59.0,8020.0
1235,True,64.0,3,1,1,2,True,False,470.0,1200.0,110.0,16.0,1796.0
1236,True,238.0,4,4,3,1,True,True,2569.0,15000.0,542.0,191.0,18300.0
1237,True,127.0,3,2,1,12,False,False,1655.0,3900.0,350.0,50.0,5955.0
1238,True,87.0,2,2,2,15,True,False,663.0,3700.0,257.0,47.0,4667.0
1239,True,300.0,4,4,0,7,True,True,2700.0,9600.0,500.0,122.0,12920.0
1240,True,60.0,2,1,0,1,True,False,191.0,1500.0,150.0,20.0,1861.0
1241,True,270.0,6,3,6,0,True,False,0.0,4500.0,417.0,68.0,4985.0
1242,True,142.0,3,3,2,15,True,False,1600.0,9000.0,475.0,115.0,11190.0
1243,True,35.0,1,1,0,3,True,False,315.0,1649.0,0.0,21.0,1985.0
1244,True,55.0,2,1,0,0,True,False,0.0,1600.0,50.0,25.0,1675.0
1245,True,129.0,4,4,2,14,True,True,1180.0,8900.0,387.0,113.0,10580.0
1246,True,30.0,1,1,1,14,False,False,1379.0,1660.0,18.0,22.0,3079.0
1247,True,89.0,2,2,1,5,True,False,1542.0,2300.0,238.0,30.0,4110.0
1248,True,98.0,3,2,2,6,True,True,961.0,2500.0,180.0,32.0,3673.0
1249,True,277.0,4,4,6,5,True,False,4200.0,3800.0,1947.0,49.0,9996.0
1250,True,80.0,2,2,2,15,True,False,2000.0,11000.0,0.0,140.0,13140.0
1251,True,113.0,2,1,1,5,True,False,1000.0,3000.0,50.0,39.0,4089.0
1252,True,25.0,1,1,0,1,False,False,0.0,1200.0,35.0,16.0,1251.0
1253,True,212.0,3,4,4,4,True,False,3400.0,10000.0,1250.0,127.0,14780.0
1254,False,53.0,2,1,1,3,True,False,345.0,850.0,15.0,11.0,1221.0
1255,True,235.0,3,4,3,2,True,False,2000.0,2550.0,1000.0,33.0,5583.0
1256,True,100.0,1,2,2,8,True,False,700.0,2000.0,150.0,18.0,2868.0
1257,False,140.0,4,3,2,14,True,False,1030.0,3500.0,220.0,45.0,4795.0
1258,True,51.0,1,2,1,3,False,True,1062.0,2100.0,27.0,27.0,3216.0
1259,False,80.0,2,1,1,0,False,False,0.0,1100.0,28.0,17.0,1145.0
1260,True,244.0,3,4,2,7,True,True,3500.0,12000.0,648.0,153.0,16300.0
1261,True,220.0,4,4,3,12,True,False,3600.0,5100.0,892.0,65.0,9657.0
1262,True,97.0,3,2,2,14,True,False,1600.0,1700.0,125.0,22.0,3447.0
1263,True,25.0,1,1,0,0,True,False,20.0,1200.0,25.0,19.0,1264.0
1264,True,100.0,3,2,1,4,False,True,950.0,2700.0,71.0,35.0,3756.0
1265,True,69.0,2,1,0,4,True,False,525.0,3000.0,0.0,22.0,3547.0
1266,False,143.0,3,2,3,0,True,False,0.0,1700.0,70.0,26.0,1796.0
1267,True,48.0,1,1,1,3,True,False,660.0,3300.0,110.0,42.0,4112.0
1268,False,380.0,4,6,3,0,True,False,0.0,4000.0,455.0,61.0,4516.0
1269,True,340.0,5,4,2,7,True,False,220000.0,12000.0,1000.0,153.0,233200.0
1270,False,165.0,3,2,0,0,True,False,0.0,3000.0,129.0,46.0,3175.0
1271,True,137.0,3,3,1,9,True,True,1200.0,5500.0,303.0,70.0,7073.0
1272,True,33.0,2,1,0,6,True,False,300.0,1900.0,0.0,25.0,2225.0
1273,True,120.0,4,3,2,8,True,False,2010.0,2210.0,334.0,28.0,4582.0
1274,True,150.0,4,3,0,2,True,False,0.0,2850.0,275.0,37.0,3162.0
1275,True,218.0,4,4,4,3,False,False,2488.0,4930.0,1454.0,63.0,8935.0
1276,True,160.0,4,3,3,3,True,False,1600.0,7000.0,542.0,89.0,9231.0
1277,True,85.0,2,1,0,4,True,True,620.0,2190.0,0.0,28.0,2838.0
1278,True,230.0,3,3,0,9,True,True,1700.0,5000.0,109.0,64.0,6873.0
1279,True,40.0,1,1,0,0,False,False,0.0,970.0,63.0,15.0,1048.0
1280,True,160.0,4,5,3,2,True,True,1623.0,3800.0,834.0,49.0,6306.0
1281,False,92.0,3,2,3,6,True,False,700.0,2100.0,167.0,27.0,2994.0
1282,True,23.0,1,1,0,2,False,False,30.0,950.0,34.0,13.0,1027.0
1283,True,53.0,2,2,1,9,False,False,722.0,2100.0,0.0,27.0,2849.0
1284,True,260.0,3,2,3,10,True,False,3000.0,8500.0,1084.0,108.0,12690.0
1285,True,140.0,3,1,0,0,True,False,0.0,2700.0,167.0,41.0,2908.0
1286,True,236.0,4,5,7,4,True,True,3000.0,10800.0,1084.0,137.0,15020.0
1287,True,250.0,3,3,3,0,True,False,0.0,3210.0,0.0,49.0,3259.0
1288,True,30.0,2,1,0,0,True,False,0.0,1500.0,5.0,23.0,1528.0
1289,True,280.0,4,4,1,1,True,True,3000.0,8000.0,292.0,102.0,11390.0
1290,True,103.0,3,1,3,2,True,False,1054.0,3400.0,94.0,44.0,4592.0
1291,True,60.0,1,1,0,0,True,True,0.0,4100.0,400.0,62.0,4562.0
1292,True,62.0,2,1,1,1,True,False,580.0,1650.0,92.0,21.0,2343.0
1293,True,20.0,1,1,0,0,True,True,602.0,1800.0,130.0,23.0,2555.0
1294,True,278.0,3,2,1,11,True,False,2640.0,7800.0,601.0,99.0,11140.0
1295,True,42.0,2,1,1,18,True,False,500.0,1200.0,0.0,16.0,1716.0
1296,True,260.0,4,5,5,6,True,False,3000.0,12500.0,1667.0,159.0,17330.0
1297,True,160.0,3,3,2,1,True,True,1990.0,12650.0,360.0,161.0,15160.0
1298,True,200.0,4,4,3,5,True,True,2300.0,10200.0,803.0,130.0,13430.0
1299,True,52.0,2,1,1,8,True,False,760.0,3000.0,145.0,39.0,3944.0
1300,True,100.0,2,2,1,10,True,True,1190.0,1625.0,66.0,7.0,2888.0
1301,True,75.0,2,2,1,14,True,False,736.0,2629.0,0.0,10.0,3375.0
1302,False,30.0,1,1,0,0,False,False,0.0,1400.0,0.0,22.0,1422.0
1303,True,70.0,2,2,1,1,False,False,280.0,1000.0,138.0,13.0,1431.0
1304,True,55.0,2,1,0,0,True,False,0.0,2000.0,75.0,31.0,2106.0
1305,True,23.0,1,1,0,25,True,False,399.0,2150.0,0.0,28.0,2577.0
1306,True,250.0,3,4,3,8,True,False,2850.0,9000.0,834.0,115.0,12800.0
1307,True,240.0,4,5,3,4,True,False,3500.0,15000.0,1250.0,191.0,19940.0
1308,True,110.0,2,1,1,0,True,False,0.0,1500.0,163.0,23.0,1686.0
1309,False,52.0,2,1,1,4,True,True,320.0,1800.0,70.0,23.0,2213.0
1310,True,20.0,1,1,0,5,False,True,420.0,1700.0,54.0,22.0,2196.0
1311,True,40.0,1,1,0,0,False,False,0.0,780.0,17.0,12.0,809.0
1312,True,35.0,1,1,1,4,False,False,570.0,1200.0,46.0,16.0,1832.0
1313,True,92.0,3,1,2,3,True,True,418.0,2200.0,0.0,28.0,2646.0
1314,True,700.0,4,6,6,0,True,False,0.0,12500.0,2176.0,188.0,14860.0
1315,True,50.0,1,1,1,7,True,True,2000.0,2000.0,382.0,26.0,4408.0
1316,True,141.0,3,3,2,3,True,False,1100.0,7935.0,167.0,101.0,9303.0
1317,True,60.0,2,2,1,14,False,True,2435.0,2600.0,184.0,33.0,5252.0
1318,True,333.0,3,4,4,27,True,True,1700.0,13000.0,500.0,165.0,15370.0
1319,True,48.0,1,1,0,3,True,False,90.0,950.0,90.0,26.0,1156.0
1320,True,101.0,3,4,2,4,False,True,1037.0,6664.0,359.0,85.0,8145.0
1321,True,35.0,1,1,1,2,True,False,762.0,2850.0,84.0,37.0,3733.0
1322,True,312.0,3,6,3,0,True,True,0.0,6300.0,1063.0,95.0,7458.0
1323,True,40.0,1,1,0,14,False,True,810.0,3800.0,162.0,49.0,4821.0
1324,True,45.0,1,1,1,2,False,True,1900.0,4200.0,350.0,54.0,6504.0
1325,True,145.0,3,3,2,1,True,True,1088.0,5800.0,250.0,74.0,7212.0
1326,True,350.0,3,4,5,0,True,False,0.0,5500.0,1092.0,83.0,6675.0
1327,True,170.0,3,3,1,6,True,False,1300.0,2260.0,200.0,29.0,3789.0
1328,True,270.0,3,3,2,8,True,True,3370.0,5500.0,995.0,70.0,9935.0
1329,True,70.0,2,2,0,0,False,False,0.0,3800.0,90.0,58.0,3948.0
1330,True,50.0,2,1,1,6,True,True,400.0,1900.0,0.0,15.0,2315.0
1331,True,33.0,1,1,1,19,False,True,400.0,3413.0,0.0,12.0,3825.0
1332,False,70.0,3,1,1,1,True,False,650.0,1300.0,17.0,17.0,1984.0
1333,True,240.0,3,2,3,0,True,False,0.0,5900.0,500.0,89.0,6489.0
1334,True,53.0,1,1,1,4,True,False,690.0,4398.0,200.0,56.0,5344.0
1335,True,50.0,2,1,1,0,True,False,500.0,1060.0,5.0,14.0,1579.0
1336,True,55.0,2,1,1,7,False,False,784.0,3900.0,135.0,50.0,4869.0
1337,True,500.0,5,6,5,0,True,False,0.0,12500.0,1898.0,188.0,14590.0
1338,True,380.0,2,4,0,21,True,True,3490.0,6800.0,2863.0,87.0,13240.0
1339,True,48.0,1,1,1,4,True,False,633.0,3400.0,114.0,44.0,4191.0
1340,True,30.0,1,1,0,1,True,True,350.0,3300.0,0.0,42.0,3692.0
1341,False,138.0,3,4,3,8,True,False,1278.0,5000.0,405.0,64.0,6747.0
1342,True,100.0,2,4,2,12,False,True,885.0,3000.0,330.0,39.0,4254.0
1343,True,320.0,3,4,3,0,True,False,0.0,6000.0,484.0,91.0,6575.0
1344,True,351.0,3,4,2,17,False,True,2400.0,9500.0,1192.0,121.0,13210.0
1345,True,190.0,4,3,3,8,True,False,1200.0,5700.0,71.0,73.0,7044.0
1346,True,55.0,2,1,1,3,True,False,720.0,2170.0,12.0,28.0,2930.0
1347,True,62.0,2,1,1,2,True,False,1000.0,5000.0,184.0,64.0,6248.0
1348,True,130.0,3,2,1,3,True,False,2400.0,4500.0,317.0,58.0,7275.0
1349,True,61.0,2,1,1,6,True,False,897.0,2100.0,96.0,27.0,3120.0
1350,True,150.0,3,4,3,18,False,True,2200.0,7500.0,622.0,54.0,10380.0
1351,False,87.0,2,1,0,10,True,False,415.0,1100.0,82.0,14.0,1611.0
1352,True,156.0,3,4,3,4,True,False,1650.0,9000.0,667.0,115.0,11430.0
1353,True,33.0,1,1,0,12,True,False,300.0,1655.0,0.0,21.0,1976.0
1354,True,46.0,1,1,1,7,True,False,486.0,1816.0,83.0,8.0,2393.0
1355,True,45.0,1,1,1,9,True,False,427.0,2142.0,0.0,20.0,2589.0
1356,True,50.0,2,1,1,5,True,False,570.0,1100.0,0.0,14.0,1684.0
1357,True,90.0,2,2,2,0,True,True,0.0,4100.0,0.0,62.0,4162.0
1358,True,280.0,3,4,3,4,False,False,4200.0,7600.0,1250.0,97.0,13150.0
1359,True,98.0,2,3,2,8,True,True,1907.0,8500.0,468.0,108.0,10980.0
1360,True,65.0,2,1,2,21,True,False,1111.0,4000.0,233.0,51.0,5395.0
1361,True,100.0,1,2,2,1,True,True,2344.0,7000.0,757.0,89.0,10190.0
1362,True,170.0,3,5,3,1,True,True,2900.0,9900.0,724.0,126.0,13650.0
1363,True,60.0,1,1,1,7,True,True,1800.0,2000.0,0.0,26.0,3826.0
1364,True,400.0,3,5,6,0,True,True,0.0,4700.0,125.0,71.0,4896.0
1365,True,45.0,1,1,1,1,False,True,3000.0,5520.0,0.0,70.0,8590.0
1366,True,85.0,3,2,2,0,True,False,100.0,2500.0,75.0,38.0,2713.0
1367,True,300.0,3,3,4,0,True,False,1.0,3700.0,950.0,56.0,4707.0
1368,True,70.0,2,1,1,3,False,False,710.0,860.0,45.0,11.0,1626.0
1369,True,38.0,1,1,1,5,False,True,1450.0,3400.0,0.0,44.0,4894.0
1370,True,186.0,4,4,3,11,True,False,1900.0,6000.0,584.0,77.0,8561.0
1371,True,20.0,1,1,0,6,True,True,602.0,1800.0,130.0,23.0,2555.0
1372,True,210.0,3,3,2,15,False,True,3500.0,8667.0,834.0,110.0,13110.0
1373,True,80.0,3,2,2,12,False,True,770.0,3008.0,211.0,39.0,4028.0
1374,True,22.0,1,1,0,25,True,False,385.0,2100.0,40.0,27.0,2552.0
1375,True,70.0,3,2,1,3,True,False,1087.0,3700.0,38.0,47.0,4872.0
1376,True,162.0,3,3,1,8,True,False,2150.0,7000.0,492.0,89.0,9731.0
1377,True,20.0,1,1,0,5,True,True,602.0,1800.0,130.0,23.0,2555.0
1378,True,210.0,3,3,4,8,True,False,3000.0,12000.0,834.0,153.0,15990.0
1379,True,250.0,4,2,5,0,True,False,0.0,4400.0,71.0,67.0,4538.0
1380,True,150.0,2,1,2,0,True,False,300.0,1800.0,136.0,28.0,2264.0
1381,True,204.0,4,5,3,10,False,False,1900.0,8000.0,417.0,102.0,10420.0
1382,True,93.0,2,2,1,8,True,False,1258.0,2490.0,12.0,32.0,3792.0
1383,True,90.0,3,1,1,4,True,False,638.0,1600.0,225.0,21.0,2484.0
1384,True,70.0,3,1,1,12,True,False,800.0,3000.0,0.0,39.0,3839.0
1385,True,65.0,2,2,1,6,True,False,481.0,1890.0,125.0,24.0,2520.0
1386,True,45.0,2,1,1,14,True,False,270.0,1500.0,82.0,20.0,1872.0
1387,True,204.0,4,6,4,8,True,True,3900.0,6800.0,940.0,87.0,11730.0
1388,True,240.0,3,3,2,0,True,False,0.0,4000.0,292.0,61.0,4353.0
1389,True,56.0,1,1,1,10,False,True,1340.0,2925.0,251.0,10.0,4526.0
1390,True,80.0,3,2,1,6,True,False,850.0,1790.0,209.0,23.0,2872.0
