,Cidade,Area,Quartos,Banheiros,Vagas Garagem,Andar,Animal,Mobiliado
3721,0,92,3,2,2,13,True,True
3722,1,90,2,1,1,-,False,False
3723,1,60,2,2,2,2,True,False
3724,1,32,1,1,0,1,False,False
3725,1,50,1,1,1,-,True,False
3726,1,250,4,5,4,1,True,False
3727,1,350,4,5,4,2,True,True
3728,0,73,3,2,2,6,False,False
3729,1,74,3,2,1,14,True,False
3730,0,200,3,2,3,-,True,False
3731,1,230,2,3,1,1,True,True
3732,1,200,3,2,5,-,True,False
3733,1,40,2,1,0,16,False,False
3734,1,71,2,1,1,7,True,False
3735,0,200,3,3,2,-,True,False
3736,1,60,2,1,0,-,True,False
3737,1,170,6,5,1,-,True,False
3738,1,298,4,6,5,-,True,True
3739,1,75,3,2,1,8,False,False
3740,1,480,4,6,5,-,True,False
3741,1,142,3,4,2,4,True,False
3742,1,77,3,1,2,6,True,False
3743,1,15,1,1,0,1,False,True
3744,1,350,3,4,3,8,True,True
3745,1,35,1,1,0,-,False,False
3746,1,350,7,4,2,-,False,False
3747,1,60,2,2,2,6,True,False
3748,1,125,3,2,1,9,True,False
3749,1,68,2,2,2,8,True,True
3750,1,280,3,4,2,-,True,False
3751,1,390,4,4,5,8,False,True
3752,1,198,5,5,2,1,True,False
3753,1,330,6,4,3,-,True,False
3754,1,430,4,3,4,-,True,False
3755,1,79,3,2,2,11,True,False
3756,1,100,1,1,0,-,False,False
3757,1,130,2,1,0,-,True,True
3758,1,130,3,2,0,1,True,True
3759,1,80,2,2,1,-,True,False
3760,1,45,2,1,0,-,False,False
3761,0,45,1,1,1,15,True,False
3762,1,180,4,4,2,10,True,False
3763,0,84,3,1,1,3,True,False
3764,1,225,4,5,4,22,True,True
3765,1,230,4,3,4,17,False,True
3766,0,350,2,2,2,-,True,False
3767,1,45,1,1,0,-,False,False
3768,1,208,4,4,3,1,True,True
3769,1,48,2,1,1,12,False,False
3770,1,360,4,5,2,7,True,False
3771,0,74,3,2,1,4,True,False
3772,1,37,1,1,1,20,True,False
3773,1,260,5,5,4,20,False,False
3774,1,60,2,1,0,2,True,False
3775,1,50,2,1,0,1,True,False
3776,1,220,3,4,4,10,True,False
3777,1,375,4,4,3,-,True,False
3778,1,55,2,1,1,19,True,True
3779,1,35,1,1,0,1,False,False
3780,1,80,1,1,0,-,False,False
3781,1,700,5,8,3,-,True,False
3782,0,80,3,1,0,6,True,False
3783,1,300,3,3,2,11,True,True
3784,0,420,5,3,3,-,False,False
3785,1,190,3,4,4,5,True,False
3786,1,300,4,5,4,9,True,True
3787,0,50,1,1,0,2,True,False
3788,1,45,1,1,0,1,False,False
3789,1,64,2,1,1,24,False,False
3790,1,140,3,4,3,8,True,True
3791,1,89,2,3,1,-,True,True
3792,1,50,2,2,1,-,False,False
3793,1,200,3,2,3,-,True,False
3794,1,80,2,1,0,16,True,False
3795,1,400,4,3,2,-,True,False
3796,1,53,2,2,1,7,True,False
3797,0,63,2,1,1,-,False,False
3798,1,200,2,3,1,2,False,True
3799,1,50,2,1,1,7,False,True
3800,1,260,4,4,3,13,True,False
3801,0,78,2,1,1,8,True,False
3802,1,368,4,5,4,1,True,False
3803,1,32,1,1,1,14,False,True
3804,1,83,3,2,2,11,True,False
3805,1,140,3,3,2,-,True,False
3806,1,155,4,5,3,14,False,False
3807,1,102,2,1,0,3,True,False
3808,0,120,3,3,3,8,False,False
3809,1,103,3,2,1,-,True,False
3810,0,230,3,3,3,6,True,False
3811,1,340,4,3,8,-,True,False
3812,0,480,3,6,4,-,True,False
3813,1,400,5,5,5,-,True,False
3814,0,58,2,1,1,3,True,False
3815,1,92,2,1,1,16,True,False
3816,0,151,2,2,1,8,True,True
3817,1,42,1,1,1,7,False,True
3818,1,170,3,2,2,-,True,False
3819,1,180,4,3,2,11,True,True
3820,1,23,1,1,0,23,True,False
3821,1,285,4,4,4,17,True,False
3822,1,277,3,3,0,11,True,False
3823,1,214,3,2,5,4,True,False
3824,1,230,3,4,1,8,True,True
3825,1,200,4,4,2,9,True,True
3826,1,20,1,1,0,-,True,True
3827,1,28,1,1,0,1,False,True
3828,1,90,2,2,0,-,True,False
3829,1,112,3,2,3,3,True,False
3830,1,224,4,5,2,-,True,False
3831,1,214,4,6,4,4,True,True
3832,1,42,1,1,0,3,True,True
3833,1,80,2,1,0,-,False,False
3834,1,160,3,3,2,-,True,False
3835,1,34,1,1,0,9,True,False
3836,0,189,3,3,3,19,True,False
3837,1,30,1,1,0,4,True,True
3838,1,311,4,5,6,4,True,True
3839,1,92,3,1,0,1,False,True
3840,1,48,2,1,1,3,True,False
3841,1,192,3,1,0,-,False,False
3842,0,145,4,3,2,8,True,False
3843,1,33,1,1,1,18,False,True
3844,1,16,1,1,0,1,False,False
3845,1,80,2,2,1,8,True,True
3846,0,60,2,1,1,3,True,False
3847,1,79,3,2,2,3,True,False
3848,1,193,2,4,4,7,True,False
3849,1,300,3,3,5,-,True,False
3850,1,90,3,1,1,2,True,False
3851,1,55,2,2,1,2,True,True
3852,1,130,4,4,3,2,True,False
3853,0,67,3,1,1,1,False,False
3854,0,70,1,2,1,6,True,True
3855,1,105,3,3,2,4,False,False
3856,1,400,3,5,5,-,True,False
3857,1,44,1,1,0,6,True,False
3858,1,50,1,1,1,10,False,True
3859,1,70,1,1,0,-,True,False
3860,1,174,3,1,2,-,True,False
3861,1,84,3,2,2,7,True,True
3862,1,100,2,1,1,11,True,False
3863,1,250,4,3,3,-,True,False
3864,1,48,1,1,1,2,False,False
3865,1,64,2,1,1,16,False,False
3866,1,104,3,3,2,8,False,False
3867,1,347,4,5,4,5,True,True
3868,1,66,2,2,1,4,False,False
3869,1,100,2,3,2,9,True,False
3870,1,67,2,2,1,9,True,False
3871,1,120,3,3,2,-,True,False
3872,0,45,1,1,0,4,True,False
3873,1,40,1,1,0,-,False,True
3874,1,127,3,4,2,6,False,True
3875,0,54,2,1,1,3,True,False
3876,0,78,3,2,2,3,True,True
3877,1,524,4,5,3,-,True,True
3878,1,25,1,1,0,2,False,True
3879,1,150,3,3,1,9,True,False
3880,1,163,3,4,3,13,True,True
3881,0,380,3,3,5,-,True,False
3882,1,55,1,2,0,1,True,False
3883,1,162,2,2,1,12,True,True
3884,0,53,2,1,1,1,True,False
3885,1,330,4,2,5,-,True,False
3886,1,33,1,1,1,5,True,True
3887,1,80,4,2,1,-,True,False
3888,1,400,3,4,5,-,True,True
3889,1,116,3,4,2,4,True,False
3890,1,140,3,4,3,18,True,False
3891,1,210,4,4,3,-,True,True
3892,1,52,2,1,0,4,True,False
3893,1,25,1,1,1,4,False,True
3894,1,450,8,5,5,-,True,False
3895,1,44,1,1,0,4,False,False
3896,1,50,1,1,0,-,True,False
3897,1,56,2,2,1,7,True,False
3898,0,119,2,2,0,10,True,True
3899,1,100,3,2,2,10,True,False
3900,0,200,3,5,4,-,True,True
3901,1,102,3,2,1,10,True,False
3902,1,65,2,2,2,4,True,False
3903,1,213,4,5,4,18,True,False
3904,1,210,3,5,5,20,True,True
3905,1,74,2,2,2,8,False,False
3906,1,178,4,5,4,27,True,False
3907,1,90,2,1,1,1,True,False
3908,1,200,3,3,2,8,True,False
3909,0,70,3,1,1,11,True,True
3910,0,53,2,2,1,-,True,True
3911,0,68,3,1,1,2,True,False
3912,1,60,2,1,1,6,True,False
3913,1,62,2,1,1,3,True,False
3914,0,37,1,1,1,2,True,False
3915,0,50,1,1,1,14,True,True
3916,1,45,1,1,2,7,True,False
3917,1,50,2,2,1,3,False,False
3918,1,76,3,1,2,2,True,True
3919,1,71,2,2,1,-,True,False
3920,1,270,4,5,2,4,True,False
3921,1,90,2,2,2,17,True,True
3922,1,93,3,2,2,18,True,False
3923,1,140,3,4,2,2,True,False
3924,1,75,1,1,1,11,True,False
3925,1,62,2,2,1,3,True,False
3926,1,65,3,2,1,6,True,False
3927,1,93,3,3,2,7,True,True
3928,1,50,1,1,0,-,False,False
3929,0,63,2,1,1,-,False,False
3930,1,350,4,5,5,17,True,True
3931,1,447,5,4,6,-,True,False
3932,1,194,4,3,2,7,True,False
3933,1,200,4,2,4,-,True,False
3934,1,54,2,2,2,5,True,False
3935,1,180,2,1,4,-,True,False
3936,1,140,3,2,1,13,True,False
3937,1,127,3,2,2,9,True,False
3938,1,120,2,3,0,2,True,False
3939,1,225,4,2,2,11,True,False
3940,1,87,3,2,2,9,False,False
3941,0,66,1,1,2,2,True,False
3942,1,120,3,3,2,-,True,False
3943,1,500,3,6,0,-,True,False
3944,1,190,4,4,3,17,True,False
3945,0,65,2,2,1,4,False,False
3946,1,65,2,2,1,10,True,False
3947,1,258,4,5,3,4,True,True
3948,1,70,1,2,0,2,True,False
3949,1,84,2,2,0,5,True,True
3950,1,50,1,1,0,-,False,False
3951,1,220,4,4,3,1,True,False
3952,1,56,2,2,2,17,True,True
3953,1,189,3,3,0,5,True,False
3954,1,35,1,1,1,24,True,True
3955,1,25,1,1,0,7,False,True
3956,1,200,3,3,3,-,True,False
3957,1,35,1,1,1,1,False,True
3958,0,66,2,1,1,-,True,False
3959,1,310,4,4,4,21,True,False
3960,1,200,3,4,8,-,True,False
3961,1,54,2,2,1,12,True,False
3962,1,200,3,4,2,3,True,False
3963,0,80,2,2,1,1,True,True
3964,0,79,2,1,1,3,False,False
3965,1,120,3,3,3,1,True,False
3966,1,44,1,1,1,5,True,True
3967,1,55,2,1,1,4,True,False
3968,1,182,3,3,5,-,True,False
3969,1,40,1,1,1,10,False,True
3970,1,42,1,1,0,7,True,True
3971,1,20,1,1,0,-,True,True
3972,1,115,3,2,1,9,True,True
3973,1,80,1,1,1,-,False,False
3974,1,102,3,3,2,15,True,False
3975,1,120,3,3,1,5,True,False
3976,1,35,1,1,1,1,False,True
3977,1,420,4,6,4,-,True,False
3978,1,55,1,1,1,4,False,True
3979,1,37,1,1,0,1,True,False
3980,0,74,3,2,2,15,True,False
3981,1,50,1,1,0,2,False,False
3982,1,200,3,2,3,-,True,True
3983,1,1600,4,5,12,-,True,False
3984,1,133,2,3,3,-,False,False
3985,1,140,3,3,2,-,True,False
3986,1,35,1,1,0,16,False,True
3987,1,273,3,5,4,5,True,False
3988,1,140,2,3,2,2,True,False
3989,1,40,1,1,1,5,True,False
3990,1,72,2,1,0,1,True,False
3991,1,200,3,4,3,6,True,True
3992,1,250,2,2,8,-,True,True
3993,1,120,3,2,2,-,True,False
3994,1,300,3,4,3,1,True,True
3995,0,160,2,1,2,-,True,False
3996,0,75,3,2,2,10,True,False
3997,1,200,4,4,2,4,True,False
3998,1,300,3,2,0,-,True,True
3999,1,400,4,6,1,8,False,False
4000,1,50,1,1,0,-,False,False
4001,0,46,1,1,1,5,True,True
4002,1,80,2,3,0,-,True,False
4003,1,64,2,2,2,25,False,False
4004,1,97,2,2,0,9,False,False
4005,1,151,3,3,3,13,True,False
4006,1,240,3,4,4,-,False,False
4007,1,20,1,1,0,-,True,True
4008,1,998,7,10,4,-,True,True
4009,1,391,4,5,2,15,True,False
4010,1,221,3,5,4,9,True,False
4011,1,114,1,1,1,6,True,False
4012,0,83,2,1,1,1,False,False
4013,0,58,2,1,1,2,True,False
4014,1,400,5,4,5,-,False,False
4015,0,73,3,2,1,1,True,False
4016,0,135,2,2,2,2,True,False
4017,1,193,4,4,4,3,False,False
4018,1,33,1,1,0,14,False,True
4019,1,125,3,3,1,9,True,False
4020,1,130,4,3,1,1,True,False
4021,1,307,4,6,4,-,True,True
4022,1,17,1,1,0,1,False,True
4023,1,57,2,2,1,15,True,False
4024,1,227,4,4,3,5,True,False
4025,0,49,1,1,0,3,True,False
4026,1,200,4,4,3,4,True,False
4027,1,330,4,4,5,-,True,True
4028,1,52,2,1,1,2,True,True
4029,1,240,4,4,5,14,True,False
4030,1,73,3,2,1,10,True,False
4031,1,60,1,1,0,4,False,False
4032,1,39,1,1,1,1,True,True
4033,0,270,4,4,8,-,True,False
4034,1,244,3,4,2,-,True,False
4035,1,242,3,4,2,2,True,False
4036,1,200,5,3,2,1,True,False
4037,1,47,2,1,1,1,False,True
4038,0,51,1,1,1,1,True,False
4039,0,44,1,1,1,7,False,False
4040,1,140,3,2,1,13,True,False
4041,1,120,3,3,3,18,True,False
4042,1,31,1,1,0,3,False,True
4043,1,72,2,2,1,11,True,False
4044,1,26,1,1,0,6,True,True
4045,1,20,1,1,0,4,False,False
4046,1,40,1,1,1,2,False,False
4047,0,60,2,2,1,17,True,True
4048,1,230,3,4,4,12,False,False
4049,1,80,2,1,0,-,False,False
4050,1,30,1,1,0,-,True,False
4051,1,93,3,2,2,3,True,False
4052,1,280,2,4,1,11,True,False
4053,1,102,2,1,0,3,True,False
4054,1,90,2,2,2,8,True,False
4055,1,45,1,1,1,15,False,True
4056,1,212,4,5,6,7,True,False
4057,1,140,4,3,2,-,False,False
4058,1,95,3,2,2,1,True,False
4059,1,57,2,2,1,8,True,False
4060,1,145,3,3,2,4,True,False
4061,1,55,2,1,1,2,True,False
4062,1,30,1,1,1,7,False,False
4063,1,130,3,3,2,7,True,False
4064,1,230,3,3,2,-,True,False
4065,1,65,2,2,2,2,False,False
4066,1,86,3,2,2,10,True,True
4067,1,25,1,1,0,-,True,False
4068,0,110,3,1,1,4,True,False
4069,1,45,2,1,0,2,False,False
4070,0,132,4,2,2,5,True,False
4071,1,44,1,1,1,8,True,False
4072,1,58,1,1,2,2,True,False
4073,1,61,1,2,1,13,True,False
4074,0,54,2,1,1,13,True,False
4075,1,130,1,2,2,-,True,False
4076,1,75,3,2,1,13,False,True
4077,1,32,1,1,1,8,True,True
4078,1,70,2,1,1,16,False,False
4079,1,250,3,4,3,13,True,False
4080,1,80,2,2,1,1,False,True
4081,1,112,3,2,0,3,False,False
4082,1,85,2,1,0,4,True,True
4083,1,216,3,3,3,16,True,False
4084,1,34,1,1,1,4,True,False
4085,1,378,4,4,8,-,True,True
4086,1,217,3,4,1,10,True,False
4087,1,160,4,2,2,-,True,False
4088,1,50,2,1,1,7,True,False
4089,1,480,4,4,6,-,True,False
4090,1,23,1,1,0,23,True,False
4091,1,70,1,1,0,8,True,False
4092,1,52,1,2,1,3,True,True
4093,0,50,1,1,1,8,True,False
4094,1,48,2,1,1,7,True,False
4095,1,60,1,1,0,-,True,False
4096,1,40,1,1,0,-,False,False
4097,1,215,3,3,2,1,False,True
4098,0,87,3,1,0,15,True,False
4099,0,36,1,1,0,5,True,False
4100,0,137,3,2,1,4,True,False
4101,1,20,1,1,0,3,True,True
4102,0,154,3,3,1,14,False,False
4103,0,50,1,1,1,3,True,False
4104,1,330,3,6,4,-,True,False
4105,0,50,2,1,1,-,True,False
4106,1,80,2,1,1,-,True,False
4107,0,85,3,2,2,16,True,True
4108,1,33,1,1,1,26,False,True
4109,0,47,1,1,0,8,True,False
4110,0,79,2,2,2,1,True,False
4111,1,160,4,5,2,22,True,True
4112,1,250,4,4,2,-,False,False
4113,0,82,2,1,0,3,True,False
4114,1,40,1,1,1,5,False,False
4115,1,300,3,3,8,-,True,False
4116,1,20,1,1,0,1,True,True
4117,1,50,1,1,1,7,True,True
4118,1,110,3,2,1,2,False,False
4119,1,29,1,1,1,18,True,True
4120,0,62,2,1,0,1,True,False
4121,1,80,2,1,1,2,True,True
4122,1,57,2,2,2,5,True,False
4123,1,137,3,2,1,6,True,False
4124,1,60,1,2,1,-,True,False
4125,1,250,3,4,1,-,True,False
4126,1,20,1,1,0,4,True,True
4127,1,87,3,2,3,3,True,False
4128,1,216,4,4,3,3,True,True
4129,0,292,4,4,3,13,True,False
4130,1,116,3,2,2,5,True,False
4131,1,43,1,1,0,4,True,False
4132,0,197,3,3,2,8,True,False
4133,1,117,3,4,0,23,False,True
4134,1,204,4,3,1,2,True,True
4135,1,480,5,7,5,19,True,False
4136,1,95,3,2,2,14,True,True
4137,1,20,1,1,0,-,True,False
4138,1,40,1,1,1,4,True,True
4139,1,110,2,2,2,12,True,False
4140,1,90,3,2,0,8,True,True
4141,1,143,3,3,1,1,True,True
4142,1,160,3,2,1,-,True,False
4143,1,151,4,3,3,6,True,False
4144,1,110,3,2,0,1,True,False
4145,0,50,1,1,1,2,False,False
4146,1,90,3,1,1,-,True,False
4147,1,222,4,3,4,15,True,False
4148,0,40,1,1,0,3,True,False
4149,1,82,3,2,2,6,True,True
4150,1,165,3,4,4,15,True,False
4151,1,35,1,2,1,2,True,False
4152,1,365,3,4,3,15,True,False
4153,1,160,4,4,0,9,True,True
4154,1,33,1,1,1,5,True,False
4155,0,78,1,2,1,6,True,False
4156,1,30,1,1,0,8,True,True
4157,1,68,2,1,1,15,True,False
4158,1,85,2,2,0,8,True,True
4159,1,28,1,1,0,6,True,True
4160,1,400,3,2,3,-,True,False
4161,1,45,2,2,0,-,False,False
4162,1,233,4,3,4,-,True,False
4163,1,171,4,4,4,1,True,False
4164,1,217,4,4,3,5,True,False
4165,0,26,1,1,0,2,True,False
4166,1,85,2,1,0,2,True,False
4167,1,44,1,1,1,13,False,True
4168,1,301,3,4,4,-,True,False
4169,1,100,3,3,2,6,True,False
4170,1,71,3,2,2,10,True,False
4171,1,139,3,2,0,7,True,False
4172,1,27,1,1,0,5,False,False
4173,1,104,3,2,2,1,False,False
4174,1,70,3,2,2,3,True,False
4175,1,47,1,1,0,2,True,False
4176,1,48,1,1,1,6,True,False
4177,0,47,1,1,0,2,True,False
4178,1,24606,5,4,4,12,True,False
4179,1,47,1,2,1,12,False,False
4180,1,180,3,4,3,1,False,False
4181,1,213,3,3,2,1,False,False
4182,1,60,2,1,0,7,True,False
4183,1,350,6,4,1,-,True,False
4184,1,80,2,2,1,12,True,False
4185,1,79,2,2,2,18,False,True
4186,1,170,3,2,3,-,True,False
4187,0,48,1,1,0,4,False,False
4188,1,50,2,3,0,-,False,False
4189,0,341,4,6,4,-,True,False
4190,1,300,4,4,6,7,False,True
4191,1,40,1,1,1,14,True,False
4192,0,77,3,1,2,3,True,False
4193,1,45,1,1,1,5,True,True
4194,1,35,1,1,1,15,True,False
4195,1,210,4,4,4,4,False,False
4196,1,46,1,1,0,3,True,False
4197,1,80,1,2,2,5,True,False
4198,1,360,3,5,2,1,True,False
4199,1,225,3,3,2,5,True,False
4200,0,60,1,1,1,5,True,False
4201,1,69,2,2,1,3,True,False
4202,1,137,3,3,1,9,True,True
4203,1,129,4,2,3,2,True,True
4204,0,125,2,1,0,4,True,False
4205,1,57,2,1,1,5,False,False
4206,0,90,1,1,1,7,False,True
4207,1,100,3,2,1,-,False,False
4208,1,53,2,2,1,10,True,True
4209,1,160,4,4,2,3,False,False
4210,1,150,3,2,1,5,True,False
4211,1,81,2,1,1,4,False,False
4212,1,250,3,4,3,-,True,False
4213,1,141,4,3,1,5,False,False
4214,1,60,2,1,0,6,True,False
4215,1,100,3,2,1,-,True,False
4216,1,105,3,1,0,1,True,False
4217,1,248,3,4,4,9,True,False
4218,0,128,4,2,1,7,False,False
4219,1,56,2,1,0,3,True,False
4220,0,110,3,3,2,-,True,False
4221,1,300,4,2,3,-,True,False
4222,1,65,2,2,2,3,True,False
4223,1,300,5,5,4,-,True,True
4224,0,57,2,1,1,3,True,False
4225,1,178,3,2,1,-,True,True
4226,1,50,1,2,1,6,False,True
4227,1,102,3,2,2,-,True,False
4228,1,300,4,4,2,14,False,False
4229,1,123,3,1,1,6,False,False
4230,1,61,2,2,1,5,True,False
4231,1,62,1,1,1,-,False,False
4232,1,148,3,3,3,13,False,True
4233,1,55,2,1,2,1,False,False
4234,1,49,1,1,1,18,True,True
4235,1,85,2,2,2,7,False,False
4236,0,67,2,1,0,-,True,False
4237,1,72,3,2,1,11,True,False
4238,1,140,3,2,1,-,True,False
4239,1,50,1,1,1,11,True,True
4240,1,178,2,4,3,2,True,False
4241,1,310,5,6,5,5,True,False
4242,1,124,3,3,2,1,True,False
4243,1,88,2,1,1,4,True,False
4244,1,330,2,3,2,-,False,False
4245,1,23,1,1,0,25,True,False
4246,1,114,3,4,3,3,True,False
4247,1,700,5,7,5,-,True,False
4248,1,45,2,2,0,-,False,False
4249,1,48,2,1,1,5,True,True
4250,1,59,2,1,1,4,True,False
4251,1,200,4,3,2,5,True,False
4252,1,48,1,1,2,16,True,True
4253,1,182,4,4,2,10,True,False
4254,1,150,3,2,1,7,True,True
4255,1,720,4,5,4,-,True,False
4256,1,150,3,2,1,1,True,True
4257,1,260,5,3,0,-,True,False
4258,0,154,2,2,1,-,True,False
4259,1,260,3,5,3,3,True,False
4260,0,50,1,1,1,2,False,False
4261,1,270,4,4,4,-,True,True
4262,1,78,2,1,0,1,True,False
4263,1,65,2,1,1,7,True,False
4264,0,500,6,5,8,-,True,False
4265,1,77,3,1,2,10,True,False
4266,0,340,4,5,0,-,False,False
4267,1,205,3,3,3,-,True,False
4268,1,29,1,1,1,10,False,True
4269,1,440,4,3,2,3,True,False
4270,1,65,2,1,1,5,True,True
4271,1,69,2,2,2,3,True,False
4272,1,30,1,1,0,-,False,False
4273,1,140,3,5,1,8,True,False
4274,1,300,4,7,4,1,True,False
4275,1,203,3,2,0,11,True,False
4276,1,334,3,3,8,-,True,False
4277,1,315,4,5,4,14,False,False
4278,1,999,5,7,4,-,False,False
4279,1,45,1,1,0,2,False,False
4280,1,384,3,3,4,-,False,False
4281,1,180,3,3,0,-,True,False
4282,1,300,3,2,1,1,True,False
4283,1,110,3,2,0,1,True,True
4284,1,300,4,4,4,4,False,False
4285,1,240,4,5,6,14,True,False
4286,1,125,3,3,3,1,True,False
4287,1,450,4,5,2,-,False,True
4288,1,215,4,4,2,10,False,False
4289,1,60,2,2,0,-,True,False
4290,1,40,1,1,0,2,True,False
4291,1,65,2,1,1,8,False,True
4292,1,360,4,4,4,5,True,False
4293,1,80,2,2,0,-,True,False
4294,1,100,3,2,2,-,False,False
4295,1,200,4,3,3,18,True,False
4296,1,800,4,2,6,-,True,True
4297,1,85,2,1,1,1,True,False
4298,1,500,7,4,3,-,True,True
4299,1,110,3,2,1,10,True,False
4300,1,75,2,1,1,14,False,True
4301,1,144,3,3,1,9,False,False
4302,1,340,4,5,5,16,True,True
4303,1,55,2,1,1,-,True,False
4304,0,120,1,2,1,-,True,False
4305,1,62,1,2,1,4,True,True
4306,1,253,3,3,4,3,True,False
4307,1,50,2,1,0,-,True,False
4308,1,106,3,2,0,6,True,False
4309,0,50,2,1,1,3,True,False
4310,1,95,3,2,2,10,True,False
4311,1,240,3,4,3,-,True,False
4312,1,130,3,3,2,4,False,True
4313,1,41,3,2,1,1,False,True
4314,0,110,3,3,2,-,True,False
4315,1,720,4,6,5,-,True,True
4316,1,270,4,5,3,19,True,True
4317,0,23,1,1,0,-,False,True
4318,1,70,2,2,2,3,True,False
4319,1,200,4,3,3,6,True,False
4320,1,160,3,2,2,3,True,True
4321,1,35,1,1,0,-,True,False
4322,1,54,1,2,0,7,True,False
4323,1,40,1,1,0,1,True,False
4324,1,450,4,6,4,-,True,False
4325,1,250,3,4,4,18,True,False
4326,1,170,4,4,3,11,True,False
4327,1,225,4,5,4,10,True,True
4328,1,40,1,1,0,1,True,False
4329,1,77,3,2,2,14,False,False
4330,1,120,4,2,2,-,False,False
4331,1,28,1,1,0,1,True,False
4332,1,500,5,4,6,-,True,False
4333,1,50,2,1,1,2,False,False
4334,1,280,4,4,8,-,True,False
4335,1,80,2,2,1,15,True,True
4336,1,620,4,6,4,1,True,False
4337,1,212,3,3,3,9,True,False
4338,1,92,3,2,1,3,True,False
4339,1,150,3,4,3,6,True,False
4340,1,80,3,4,1,-,True,False
4341,1,400,5,4,3,-,True,False
4342,1,20,1,1,0,-,True,True
4343,1,53,1,1,0,3,False,False
4344,1,350,4,3,4,10,True,False
4345,1,35,1,1,0,4,True,False
4346,1,50,1,1,0,-,True,False
4347,1,134,3,3,1,4,True,False
4348,0,148,3,2,0,14,True,False
4349,1,86,2,1,1,5,True,False
4350,1,163,2,3,2,18,True,True
4351,1,300,3,4,3,18,True,False
4352,0,94,3,2,1,1,False,False
4353,1,34,1,1,1,4,True,False
4354,0,50,2,1,1,7,False,True
4355,1,200,3,2,3,-,True,False
4356,1,600,4,5,6,-,True,False
4357,1,25,1,1,1,11,True,True
4358,0,800,4,7,4,-,True,False
4359,1,38,1,1,1,1,True,True
4360,0,500,3,7,5,14,True,True
4361,1,56,1,1,0,9,True,True
4362,1,86,2,2,1,4,True,False
4363,1,175,1,1,2,-,True,False
4364,1,46,1,1,1,8,False,True
4365,1,26,1,1,0,3,True,False
4366,1,200,4,5,3,3,True,True
4367,1,45,1,1,0,5,True,False
4368,1,120,2,2,1,4,False,False
4369,1,90,3,2,1,2,True,True
4370,1,209,4,4,5,10,True,True
4371,1,380,4,6,1,-,False,True
4372,1,105,2,2,1,2,True,False
4373,1,142,2,3,2,18,True,False
4374,0,93,3,2,2,2,True,False
4375,1,60,2,1,1,5,True,False
4376,1,240,3,3,5,1,True,False
4377,0,44,1,1,1,2,True,False
4378,1,215,4,4,2,16,False,True
4379,1,61,2,2,2,14,True,False
4380,1,73,2,2,1,7,True,False
4381,1,186,3,4,3,2,True,False
4382,1,267,3,6,6,-,True,False
4383,1,65,1,1,0,1,False,True
4384,1,50,2,1,1,5,True,False
4385,1,600,4,5,8,-,True,True
4386,1,100,2,2,2,-,True,False
4387,0,70,1,1,1,14,True,False
4388,1,227,3,4,4,18,False,True
4389,1,348,4,4,1,15,True,True
4390,1,400,4,2,8,-,True,False
4391,1,300,4,3,3,-,True,False
4392,1,180,3,2,2,11,True,False
4393,1,272,3,4,3,15,True,False
4394,1,25,1,1,0,1,False,False
4395,1,52,1,1,1,1,False,False
4396,1,100,3,3,2,11,True,True
4397,1,40,1,1,1,4,False,True
4398,1,49,1,2,1,13,True,True
4399,1,35,1,1,1,5,False,True
4400,0,600,3,3,4,-,True,False
4401,1,360,4,4,3,-,False,False
4402,1,125,2,2,1,-,True,True
4403,1,136,3,4,3,13,True,False
4404,1,45,1,1,1,10,False,True
4405,0,55,2,1,1,3,True,False
4406,1,135,3,3,1,4,False,False
4407,1,70,3,2,1,3,True,False
4408,1,19,1,1,0,-,False,False
4409,1,70,1,1,1,3,True,False
4410,1,127,2,2,3,-,True,False
4411,1,150,4,3,3,-,True,False
4412,1,50,2,1,1,5,True,True
4413,1,33,1,1,1,20,False,True
4414,1,37,1,1,1,2,True,False
4415,1,97,3,2,1,6,True,False
4416,1,70,1,1,1,8,False,True
4417,1,74,3,2,2,9,True,False
4418,1,395,4,5,3,-,True,False
4419,1,120,1,2,0,-,True,False
4420,0,150,4,3,4,-,False,False
4421,1,300,4,4,4,1,True,False
4422,1,111,2,2,1,11,True,False
4423,1,500,4,6,4,-,True,False
4424,1,105,2,1,0,-,True,False
4425,1,52,1,1,1,2,True,False
4426,1,32,1,1,1,2,False,True
4427,1,200,3,2,1,4,True,False
4428,0,359,4,5,8,-,True,False
4429,1,120,3,2,2,14,True,False
4430,1,100,2,3,0,1,False,True
4431,1,142,3,2,2,6,True,True
4432,0,89,3,2,2,5,True,False
4433,1,117,3,4,4,14,True,False
4434,0,51,2,1,0,2,True,False
4435,0,72,2,2,1,9,True,False
4436,1,172,4,5,3,9,True,False
4437,1,30,1,1,0,1,True,False
4438,1,488,4,3,3,-,True,False
4439,1,23,1,1,0,23,True,False
4440,1,200,3,4,3,8,True,False
4441,1,160,3,3,1,1,True,False
4442,1,127,3,3,2,17,False,True
4443,0,110,3,1,2,-,True,False
4444,1,40,1,1,0,-,False,False
4445,1,39,1,1,1,4,True,False
4446,1,280,3,3,4,-,True,False
4447,1,136,3,3,2,5,True,False
4448,1,440,6,7,0,-,True,False
4449,1,154,4,2,2,1,True,True
4450,0,70,1,1,1,9,True,False
4451,0,57,2,1,0,2,True,False
4452,1,195,3,4,3,-,True,False
4453,1,190,3,2,1,-,True,False
4454,1,250,3,4,3,-,False,False
